ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevent,time_explore_relevent,time_ticket_explore,time_explore_total
ARE000020605248,ARE,0,0,0,0,0,15.5,3.7,19.2,0,3.7,0,0,3.7
ARE000020605244,ARE,51.3,5.8,0,0,0,18,73.7,91.7,57.1,16.6,51.3,0,67.9
ARE000044011066,ARE,0,0,0,0,0,103.4,2.2,105.6,0,2.2,0,0,2.2
ARE000044011060,ARE,0,0,0,0,0,38.4,10.5,48.9,0,10.5,0,0,10.5
ARE000044011063,ARE,0,0,0,0,0,18.7,19.7,38.4,0,19.7,0,0,19.7
ARE000037009316,ARE,0,0,0,0,0,24.4,9.4,33.8,0,9.4,0,0,9.4
ARE000037009324,ARE,0,0,0,0,0,58.9,47.8,106.7,0,47.8,0,0,47.8
ARE000024906364,ARE,0,0,0,0,0,9.3,20,29.3,0,20,0,0,20
ARE000024906345,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000024906363,ARE,0,0,0,0,0,3.1,5,8.1,0,5,0,0,5
ARE000029107410,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000029107400,ARE,0,0,0,0,0,10.5,0.3,10.8,0,0.3,0,0,0.3
ARE000029107414,ARE,0,0,0,0,0,3.6,4.5,8.1,0,4.5,0,0,4.5
ARE000021105368,ARE,0,0,0,0,0,11,7.5,18.5,0,7.5,0,0,7.5
ARE000009802408,ARE,0,0,0,0,0,5.8,6.6,12.4,0,6.6,0,0,6.6
ARE000009802403,ARE,0,0,0,0,0,14,16,30,0,16,0,0,16
ARE000009802414,ARE,0,0,0,0,0,6.8,18.9,25.7,0,18.9,0,0,18.9
ARE000002400559,ARE,0,0,0,0,0,10.2,0.9,11.1,0,0.9,0,0,0.9
ARE000035208873,ARE,0,0,0,0,0,20.8,0,20.8,0,0,0,0,0
ARE000035208871,ARE,0,0,0,0,0,50.3,20.6,70.9,0,20.6,0,0,20.6
ARE000035208870,ARE,0,0,0,0,0,8.6,10.3,18.9,0,10.3,0,0,10.3
ARE000014403618,ARE,0,0,0,0,0,21.1,0,21.1,0,0,0,0,0
ARE000014403620,ARE,0,0,0,0,0,16.8,20,36.8,0,20,0,0,20
ARE000032408246,ARE,0,0,0,0,0,10.2,18.5,28.7,0,18.5,0,0,18.5
ARE000032408244,ARE,0,0,13.7,0,0,12.8,57.7,70.5,13.7,44,0,3,71.4
ARE000018004579,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000018004586,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000013303325,ARE,0,0,0,0,0,24.2,10.5,34.7,0,10.5,0,0,10.5
ARE000013303327,ARE,0,0,0,0,0,43.1,12.5,55.6,0,12.5,0,0,12.5
ARE000041110352,ARE,0,0,0,0,0,30.5,7.8,38.3,0,7.8,0,0,7.8
ARE000041110328,ARE,0,0,0,0,0,8.1,0,8.1,0,0,0,0,0
ARE000041110330,ARE,0,0,0,0,0,3.6,4.3,7.9,0,4.3,0,0,4.3
ARE000007101823,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000007101849,ARE,0,0,0,0,0,4.9,5.2,10.1,0,5.2,0,0,5.2
ARE000007101834,ARE,0,0,0,0,0,28.6,20.3,48.9,0,20.3,0,0,20.3
ARE000014603660,ARE,0,17.8,0,0,0,27.5,32.3,59.8,17.8,14.5,0,0,14.5
ARE000014603659,ARE,0,0,0,0,0,74.7,26.4,101.1,0,26.4,0,0,26.4
ARE000014603653,ARE,0,0,0,0,0,19.8,12.9,32.7,0,12.9,0,0,12.9
ARE000022605786,ARE,0,0,0,0,0,93.5,42.4,135.9,0,42.4,0,0,42.4
ARE000022605809,ARE,0,0,0,0,0,62.9,46.6,109.5,0,46.6,0,0,46.6
ARE000022605812,ARE,17.2,0,0,0,0,29.7,31.3,61,17.2,14.1,17.2,0,31.3
ARE000034308682,ARE,0,0,0,0,0,2.8,21,23.8,0,21,0,0,21
ARE000034308703,ARE,0,0,0,0,0,17.5,4,21.5,0,4,0,0,4
ARE000034308683,ARE,0,0,0,0,0,11,30.6,41.6,0,30.6,0,0,30.6
ARE000015303809,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000039709994,ARE,0,0,0,0,0,149.5,20,169.5,0,20,0,0,20
ARE000039709991,ARE,0,0,64.3,0,0,43,69.5,112.5,64.3,5.2,0,9.6,133.8
ARE000023405999,ARE,0,37.7,0,0,0,108,77.6,185.6,37.7,39.9,0,0,39.9
ARE000023405993,ARE,0,0,0,0,0,2.1,0.7,2.8,0,0.7,0,0,0.7
ARE000023405991,ARE,0,0,0,0,0,54.8,12.2,67,0,12.2,0,0,12.2
ARE000042010574,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000042010571,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000002100509,ARE,0,0,0,0,0,16,9.8,25.8,0,9.8,0,0,9.8
ARE000001200272,ARE,0,0,0,0,0,5.8,5.5,11.3,0,5.5,0,0,5.5
ARE000001200271,ARE,0,0,0,0,0,10,8.8,18.8,0,8.8,0,0,8.8
ARE000008802160,ARE,0,0,0,0,0,23.1,4.2,27.3,0,4.2,0,0,4.2
ARE000008802156,ARE,0,0,0,0,0,9.1,30.4,39.5,0,30.4,0,0,30.4
ARE000023506014,ARE,0,0,0,0,0,27.1,7.2,34.3,0,7.2,0,0,7.2
ARE000023506009,ARE,0,0,0,0,0,26,25,51,0,25,0,0,25
ARE000023506016,ARE,0,0,0,0,0,4.1,0,4.1,0,0,0,0,0
ARE000001100256,ARE,0,0,0,0,0,18.6,8.3,26.9,0,8.3,0,0,8.3
ARE000001100270,ARE,0,0,0,0,0,47.3,34.7,82,0,34.7,0,0,34.7
ARE000001100258,ARE,0,0,0,0,0,167.5,22.7,190.2,0,22.7,0,0,22.7
ARE000035008843,ARE,0,0,0,0,0,13.5,8.5,22,0,8.5,0,0,8.5
ARE000009902417,ARE,0,0,0,0,0,88.6,47.6,136.2,0,47.6,0,0,47.6
ARE000009902430,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000028407245,ARE,0,0,0,0,0,8.3,9.3,17.6,0,9.3,0,0,9.3
ARE000028407239,ARE,0,0,0,0,0,34.8,0,34.8,0,0,0,0,0
ARE000028407231,ARE,0,0,0,0,0,12.2,15.2,27.4,0,15.2,0,0,15.2
ARE000034008607,ARE,0,0,0,0,0,36,116.7,152.7,0,116.7,0,0,116.7
ARE000034008605,ARE,0,0,0,0,0,49.2,8.1,57.3,0,8.1,0,0,8.1
ARE000045311385,ARE,0,0,0,0,0,20.5,7.9,28.4,0,7.9,0,0,7.9
ARE000001000221,ARE,0,0,0,0,0,41.2,18,59.2,0,18,0,0,18
ARE000001000230,ARE,0,0,0,0,0,7.9,4.6,12.5,0,4.6,0,0,4.6
ARE000001000249,ARE,0,0,0,0,0,29.4,42.4,71.8,0,42.4,0,0,42.4
ARE000001000220,ARE,0,0,0,0,0,32,15.9,47.9,0,15.9,0,0,15.9
ARE000013903505,ARE,0,0,0,0,0,5.2,16.2,21.4,0,16.2,0,0,16.2
ARE000013903490,ARE,0,0,0,0,0,36.5,25.6,62.1,0,25.6,0,0,25.6
ARE000013903506,ARE,0,0,0,0,0,4.9,12,16.9,0,12,0,0,12
ARE000013903515,ARE,0,0,0,0,0,31.8,10.7,42.5,0,10.7,0,0,10.7
ARE000032908356,ARE,0,0,0,0,0,10.8,23,33.8,0,23,0,0,23
ARE000032908372,ARE,0,0,0,0,0,24.9,19.2,44.1,0,19.2,0,0,19.2
ARE000045011325,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000045011301,ARE,0,0,0,0,0,31.1,21.5,52.6,0,21.5,0,0,21.5
ARE000000600142,ARE,0,0,0,0,0,18.3,12.1,30.4,0,12.1,0,0,12.1
ARE000000600128,ARE,0,0,0,0,0,7,6.5,13.5,0,6.5,0,0,6.5
ARE000000600138,ARE,16.2,9.4,0,0,0,39.7,54.8,94.5,25.6,29.2,16.2,0,45.4
ARE000031007868,ARE,0,0,0,0,0,28.2,52,80.2,0,52,0,0,52
ARE000031007872,ARE,0,0,0,0,0,25.4,11.1,36.5,0,11.1,0,0,11.1
ARE000031007863,ARE,0,0,0,0,0,15.6,34.8,50.4,0,34.8,0,0,34.8
ARE000041310409,ARE,0,0,0,0,0,34.1,20.8,54.9,0,20.8,0,0,20.8
ARE000041310396,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000041310416,ARE,0,17,0,0,0,22.6,20.5,43.1,17,3.5,0,0,3.5
ARE000041310406,ARE,0,0,0,0,0,25.1,10,35.1,0,10,0,0,10
ARE000013503400,ARE,0,0,0,0,0,33.9,7.2,41.1,0,7.2,0,0,7.2
ARE000013503397,ARE,0,0,0,0,0,80.8,31.8,112.6,0,31.8,0,0,31.8
ARE000006901798,ARE,0,0,0,0,0,29.7,30.9,60.6,0,30.9,0,0,30.9
ARE000006901795,ARE,0,0,0,0,0,4.2,6,10.2,0,6,0,0,6
ARE000006901796,ARE,20.4,0,0,0,0,70.7,68.9,139.6,20.4,48.5,20.4,0,68.9
ARE000006901794,ARE,0,0,0,0,0,34.1,14.9,49,0,14.9,0,0,14.9
ARE000010402566,ARE,0,53.6,0,0,0,26.4,55.6,82,53.6,2,0,0,2
ARE000010402555,ARE,0,0,0,0,0,26.8,56.1,82.9,0,56.1,0,0,56.1
ARE000010402561,ARE,0,0,0,0,0,38.3,6.3,44.6,0,6.3,0,0,6.3
ARE000004401098,ARE,11.4,7.7,0,41,0,18.7,74.9,93.6,60.1,14.8,52.4,0,67.2
ARE000004401105,ARE,0,0,0,0,0,28.7,52.3,81,0,52.3,0,0,52.3
ARE000004401100,ARE,0,0,0,0,0,20.1,1.4,21.5,0,1.4,0,0,1.4
ARE000004401092,ARE,0,0,0,0,0,37.7,39.6,77.3,0,39.6,0,0,39.6
ARE000036009060,ARE,40.9,11.3,0,0,0,72.8,60.9,133.7,52.2,8.7,40.9,0,49.6
ARE000018204641,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000018204627,ARE,0,0,0,0,0,10.2,0,10.2,0,0,0,0,0
ARE000017904547,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000028707326,ARE,0,0,0,0,0,9.6,6.8,16.4,0,6.8,0,0,6.8
ARE000028707330,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000028707320,ARE,0,0,0,0,0,19,5.5,24.5,0,5.5,0,0,5.5
ARE000006401627,ARE,0,0,0,0,0,46.8,29.7,76.5,0,29.7,0,0,29.7
ARE000034708768,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000034708793,ARE,0,0,0,0,0,120.7,97.6,218.3,0,97.6,0,0,97.6
ARE000034708770,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000038409673,ARE,0,0,0,0,0,1.4,5.3,6.7,0,5.3,0,0,5.3
ARE000038409674,ARE,0,0,0,0,0,52.5,16,68.5,0,16,0,0,16
ARE000041210376,ARE,0,0,0,0,0,46.9,5.6,52.5,0,5.6,0,0,5.6
ARE000041210368,ARE,0,0,0,0,0,58.1,17.3,75.4,0,17.3,0,0,17.3
ARE000041210373,ARE,0,0,0,0,0,1.6,8.1,9.7,0,8.1,0,0,8.1
ARE000006501668,ARE,0,0,0,0,0,16,16.8,32.8,0,16.8,0,0,16.8
ARE000006501674,ARE,8.3,0,11.6,0,0,42.7,64.3,107,19.9,44.4,8.3,1.9,75.9
ARE000003200773,ARE,0,0,0,0,0,3.4,7.3,10.7,0,7.3,0,0,7.3
ARE000023906081,ARE,0,0,0,0,0,20.6,35.8,56.4,0,35.8,0,0,35.8
ARE000023906089,ARE,26.4,4.1,0,0,69.2,63.2,112.5,175.7,99.7,12.8,95.6,25.2,108.4
ARE000023906092,ARE,0,0,0,0,0,49.5,84.4,133.9,0,84.4,0,0,84.4
ARE000035308895,ARE,0,0,0,0,0,2.9,11.5,14.4,0,11.5,0,0,11.5
ARE000035308892,ARE,0,0,0,0,0,29.5,9,38.5,0,9,0,0,9
ARE000035308888,ARE,0,0,0,0,0,29.7,15.6,45.3,0,15.6,0,0,15.6
ARE000008902167,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000008902188,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000008902171,ARE,0,18,0,0,0,25,23,48,18,5,0,0,5
ARE000040010086,ARE,0,0,0,0,0,16.5,9.2,25.7,0,9.2,0,0,9.2
ARE000040010087,ARE,0,0,0,0,0,8.4,10.2,18.6,0,10.2,0,0,10.2
ARE000040010061,ARE,0,0,0,0,0,31.4,4.1,35.5,0,4.1,0,0,4.1
ARE000028507279,ARE,0,0,0,0,0,50.9,9.4,60.3,0,9.4,0,0,9.4
ARE000028507267,ARE,0,0,0,0,0,80,16.2,96.2,0,16.2,0,0,16.2
ARE000028507268,ARE,0,0,0,0,0,62.3,31.6,93.9,0,31.6,0,0,31.6
ARE000010702644,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000010702620,ARE,0,0,0,0,0,48.5,63.1,111.6,0,63.1,0,0,63.1
ARE000028607307,ARE,0,0,0,0,0,12.5,33.9,46.4,0,33.9,0,0,33.9
ARE000028607305,ARE,10.9,0,0,0,0,14.9,35.3,50.2,10.9,24.4,10.9,0,35.3
ARE000025706532,ARE,0,0,0,0,0,6.7,3.5,10.2,0,3.5,0,0,3.5
ARE000025706551,ARE,0,0,0,0,0,85,5.4,90.4,0,5.4,0,0,5.4
ARE000025706560,ARE,17.5,0,0,0,0,13.5,81.8,95.3,17.5,64.3,17.5,0,81.8
ARE000032008138,ARE,0,0,0,0,0,12,10.2,22.2,0,10.2,0,0,10.2
ARE000014703677,ARE,0,0,0,0,0,9.3,22.2,31.5,0,22.2,0,0,22.2
ARE000014703688,ARE,6.2,5.2,0,0,16.3,13.9,42.9,56.8,27.7,15.2,22.5,3.8,37.7
ARE000014703670,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000012603159,ARE,0,0,0,0,0,12.3,7.4,19.7,0,7.4,0,0,7.4
ARE000012603160,ARE,7,10,0,18.3,0,16,37.1,53.1,35.3,1.8,25.3,0,27.1
ARE000012603140,ARE,0,0,0,0,0,93,34,127,0,34,0,0,34
ARE000005101299,ARE,0,16.5,0,0,0,19.6,16.5,36.1,16.5,0,0,0,0
ARE000005101291,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000005101292,ARE,0,0,0,0,0,29.9,15.8,45.7,0,15.8,0,0,15.8
ARE000009602360,ARE,0,30.8,0,0,0,18.5,30.8,49.3,30.8,0,0,0,0
ARE000009602379,ARE,0,39.9,0,0,0,31.6,39.9,71.5,39.9,0,0,0,0
ARE000009602377,ARE,0,0,0,0,0,24.6,15.9,40.5,0,15.9,0,0,15.9
ARE000029707523,ARE,0,0,0,0,0,1,17.3,18.3,0,17.3,0,0,17.3
ARE000029707549,ARE,0,0,82,0,0,113.4,82,195.4,82,0,0,4.7,164
ARE000029707551,ARE,18.4,0,0,32.9,0,24,89.4,113.4,51.3,38.1,51.3,0,89.4
ARE000018704779,ARE,0,0,0,0,0,14.1,15.8,29.9,0,15.8,0,0,15.8
ARE000018704806,ARE,0,26.2,0,0,0,29.1,26.2,55.3,26.2,0,0,0,0
ARE000018704802,ARE,0,0,0,0,0,16.2,36.1,52.3,0,36.1,0,0,36.1
ARE000011402851,ARE,0,0,0,0,0,19.4,5.7,25.1,0,5.7,0,0,5.7
ARE000011402834,ARE,0,0,0,0,0,3,12.8,15.8,0,12.8,0,0,12.8
ARE000011402859,ARE,0,0,0,0,0,11.3,48.2,59.5,0,48.2,0,0,48.2
ARE000044211091,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000044211090,ARE,0,0,0,0,0,61,4.2,65.2,0,4.2,0,0,4.2
ARE000044211076,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000043210848,ARE,0,0,0,0,0,7.4,3.7,11.1,0,3.7,0,0,3.7
ARE000043210851,ARE,0,34.3,0,0,0,38,34.3,72.3,34.3,0,0,0,0
ARE000043210852,ARE,0,0,0,0,0,23.2,66,89.2,0,66,0,0,66
ARE000027707076,ARE,0,0,0,0,0,5.1,9.2,14.3,0,9.2,0,0,9.2
ARE000027707062,ARE,0,0,0,0,0,7.6,11.5,19.1,0,11.5,0,0,11.5
ARE000027707064,ARE,0,0,0,0,0,10.6,3.9,14.5,0,3.9,0,0,3.9
ARE000007401913,ARE,0,0,0,0,0,15.1,26.6,41.7,0,26.6,0,0,26.6
ARE000007401904,ARE,0,0,0,0,0,21.6,26.7,48.3,0,26.7,0,0,26.7
ARE000007001811,ARE,0,0,0,0,0,51.9,9.5,61.4,0,9.5,0,0,9.5
ARE000007001812,ARE,24.7,0,0,19.3,0,26.9,68.9,95.8,44,24.9,44,0,68.9
ARE000034608753,ARE,0,0,0,0,0,9.7,5.2,14.9,0,5.2,0,0,5.2
ARE000034608757,ARE,0,0,44.6,0,0,16.1,44.6,60.7,44.6,0,0,3.6,89.2
ARE000010602617,ARE,0,14.3,0,0,0,11.2,14.3,25.5,14.3,0,0,0,0
ARE000002200516,ARE,0,0,0,0,0,15,24.5,39.5,0,24.5,0,0,24.5
ARE000020105136,ARE,0,19.8,0,0,0,19.9,19.8,39.7,19.8,0,0,0,0
ARE000010102465,ARE,0,4.3,0,0,15,15.3,39.8,55.1,19.3,20.5,15,6.6,35.5
ARE000010102472,ARE,37.6,0,0,0,0,31.2,111.1,142.3,37.6,73.5,37.6,0,111.1
ARE000031107895,ARE,0,0,0,0,0,13.2,13.4,26.6,0,13.4,0,0,13.4
ARE000031107896,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000017604462,ARE,17.8,8.2,0,0,0,21.7,42.6,64.3,26,16.6,17.8,0,34.4
ARE000036809275,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000036809268,ARE,0,0,0,0,0,20.8,14.9,35.7,0,14.9,0,0,14.9
ARE000036809254,ARE,5.6,0,0,0,11.8,21.6,47.4,69,17.4,30,17.4,2.7,47.4
ARE000042210615,ARE,0,0,0,0,0,17.2,9,26.2,0,9,0,0,9
ARE000042210605,ARE,0,0,0,0,0,8.7,15.4,24.1,0,15.4,0,0,15.4
ARE000042210617,ARE,0,0,34.5,0,0,19.8,34.5,54.3,34.5,0,0,3.3,69
ARE000042210601,ARE,28.1,12.3,0,0,0,16.6,51.9,68.5,40.4,11.5,28.1,0,39.6
ARE000044711254,ARE,31.5,6.2,0,11.6,0,58.5,93.9,152.4,49.3,44.6,43.1,0,87.7
ARE000044711242,ARE,17.6,0,0,0,0,18.7,34.3,53,17.6,16.7,17.6,0,34.3
ARE000024706290,ARE,28.9,7.3,0,0,0,18.8,38.1,56.9,36.2,1.9,28.9,0,30.8
ARE000024706276,ARE,23.9,3.6,0,0,14.1,20.8,50.3,71.1,41.6,8.7,38,7.8,46.7
ARE000024706289,ARE,0,0,0,0,0,12.9,2.9,15.8,0,2.9,0,0,2.9
ARE000018504734,ARE,0,0,0,0,0,24.7,28.7,53.4,0,28.7,0,0,28.7
ARE000018504738,ARE,0,0,55.7,0,0,23.7,55.7,79.4,55.7,0,0,4.6,111.4
ARE000001400339,ARE,5.9,0,0,0,0,17.7,38.7,56.4,5.9,32.8,5.9,0,38.7
ARE000001400325,ARE,0,0,36,0,0,26.7,36,62.7,36,0,0,3.3,72
ARE000005401402,ARE,0,0,0,0,0,32.6,30.7,63.3,0,30.7,0,0,30.7
ARE000005401403,ARE,17,7.7,0,0,0,16.8,27.7,44.5,24.7,3,17,0,20
ARE000005401398,ARE,0,0,0,0,0,32.7,41.9,74.6,0,41.9,0,0,41.9
ARE000045211369,ARE,0,0,0,0,0,26.5,21.8,48.3,0,21.8,0,0,21.8
ARE000045211374,ARE,29.3,0,23.5,0,0,56.5,60.9,117.4,52.8,8.1,29.3,9,84.4
ARE000045211366,ARE,0,17.3,0,0,0,25.2,17.3,42.5,17.3,0,0,0,0
ARE000045211370,ARE,0,0,0,0,0,17.7,22.2,39.9,0,22.2,0,0,22.2
ARE000009002221,ARE,38.8,0,0,0,0,41,48.5,89.5,38.8,9.7,38.8,0,48.5
ARE000009002226,ARE,51.3,11.4,0,0,0,25.5,64.5,90,62.7,1.8,51.3,0,53.1
ARE000020305180,ARE,0,0,0,0,0,19.1,22,41.1,0,22,0,0,22
ARE000020305158,ARE,0,74.2,0,0,0,13.7,74.2,87.9,74.2,0,0,0,0
ARE000044811269,ARE,23,0,0,0,0,43.9,59.8,103.7,23,36.8,23,0,59.8
ARE000044811285,ARE,0,0,0,0,0,17,10.6,27.6,0,10.6,0,0,10.6
ARE000044811275,ARE,0,64.7,0,0,0,14.2,64.7,78.9,64.7,0,0,0,0
ARE000026506776,ARE,0,0,0,0,0,21.3,36.7,58,0,36.7,0,0,36.7
ARE000026506767,ARE,0,0,20.7,0,0,22.5,20.7,43.2,20.7,0,0,9.9,41.4
ARE000026506764,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000027807108,ARE,0,0,0,0,0,14.3,22.5,36.8,0,22.5,0,0,22.5
ARE000027807077,ARE,28.5,12.1,0,0,0,6.6,41.7,48.3,40.6,1.1,28.5,0,29.6
ARE000027607045,ARE,0,0,0,0,0,20.2,148.5,168.7,0,148.5,0,0,148.5
ARE000011602910,ARE,0,0,0,0,0,20.5,30.4,50.9,0,30.4,0,0,30.4
ARE000011602907,ARE,44.2,6.4,0,22.4,0,16.1,76.4,92.5,73,3.4,66.6,0,70
ARE000011602895,ARE,16,5.9,0,0,0,7.9,24.3,32.2,21.9,2.4,16,0,18.4
ARE000011602904,ARE,33.9,7.6,0,0,19.5,13.8,66,79.8,61,5,53.4,3.5,58.4
ARE000005901536,ARE,0,24.2,0,0,0,43.6,24.2,67.8,24.2,0,0,0,0
ARE000005901538,ARE,0,0,0,0,0,27,35.1,62.1,0,35.1,0,0,35.1
ARE000005901528,ARE,0,9.6,0,4.4,15.1,32.9,60.3,93.2,29.1,31.2,19.5,4,50.7
ARE000009702389,ARE,0,0,0,0,0,23.5,20.2,43.7,0,20.2,0,0,20.2
ARE000009702398,ARE,0,0,0,0,0,15.5,39.7,55.2,0,39.7,0,0,39.7
ARE000009702386,ARE,0,0,0,0,0,26.1,16.5,42.6,0,16.5,0,0,16.5
ARE000013803475,ARE,10.5,7,0,0,58.8,17.8,79.1,96.9,76.3,2.8,69.3,5.1,72.1
ARE000013803476,ARE,0,0,0,0,0,0.4,6.1,6.5,0,6.1,0,0,6.1
ARE000034808797,ARE,0,25.2,0,0,0,13.1,25.2,38.3,25.2,0,0,0,0
ARE000034808810,ARE,18.5,0,0,0,0,34.9,26.2,61.1,18.5,7.7,18.5,0,26.2
ARE000033208432,ARE,0,0,0,0,0,18.1,20.7,38.8,0,20.7,0,0,20.7
ARE000033208436,ARE,25.4,20.1,0,0,0,27.5,51.7,79.2,45.5,6.2,25.4,0,31.6
ARE000029307450,ARE,0,0,0,0,0,26.3,15,41.3,0,15,0,0,15
ARE000006301615,ARE,14.3,12,0,0,0,13,29.3,42.3,26.3,3,14.3,0,17.3
ARE000004701200,ARE,0,20.2,0,0,0,18.8,20.2,39,20.2,0,0,0,0
ARE000004701199,ARE,0,32.7,0,0,0,27.2,32.7,59.9,32.7,0,0,0,0
ARE000028907357,ARE,0,0,0,0,0,5.7,13.8,19.5,0,13.8,0,0,13.8
ARE000028907353,ARE,66.4,37.4,0,0,0,13.1,111,124.1,103.8,7.2,66.4,0,73.6
ARE000028907345,ARE,0,0,0,0,0,27.5,22.6,50.1,0,22.6,0,0,22.6
ARE000031708062,ARE,0,0,0,0,0,38.9,27,65.9,0,27,0,0,27
ARE000031708047,ARE,0,0,0,0,0,13.7,155.8,169.5,0,155.8,0,0,155.8
ARE000031708049,ARE,0,24,0,0,0,30.1,24,54.1,24,0,0,0,0
ARE000030107637,ARE,2.9,3.1,0,25.4,0,17.5,73,90.5,31.4,41.6,28.3,0,69.9
ARE000030107642,ARE,0,0,0,0,0,30.3,29.5,59.8,0,29.5,0,0,29.5
ARE000039409922,ARE,0,0,0,0,0,43.4,6.9,50.3,0,6.9,0,0,6.9
ARE000039409921,ARE,0,0,0,0,0,49.8,25.9,75.7,0,25.9,0,0,25.9
ARE000039409940,ARE,0,0,0,0,0,29.5,55,84.5,0,55,0,0,55
ARE000039409941,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000028207201,ARE,0,0,0,0,0,39.6,32.7,72.3,0,32.7,0,0,32.7
ARE000028207204,ARE,4.8,6.8,0,20.3,0,40.5,54.6,95.1,31.9,22.7,25.1,0,47.8
ARE000005201324,ARE,0,0,0,0,0,19.1,7.1,26.2,0,7.1,0,0,7.1
ARE000005201329,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE000029907598,ARE,19.2,0,0,0,0,45.9,53.2,99.1,19.2,34,19.2,0,53.2
ARE000029907600,ARE,4.7,0,0,0,0,10.4,53.7,64.1,4.7,49,4.7,0,53.7
ARE000029907578,ARE,0,0,0,0,0,9.5,21,30.5,0,21,0,0,21
ARE000005701489,ARE,0,0,0,0,0,19.5,34.8,54.3,0,34.8,0,0,34.8
ARE000005701468,ARE,0,0,0,0,0,29.6,43.1,72.7,0,43.1,0,0,43.1
ARE000005701485,ARE,0,35,0,0,0,16.7,35,51.7,35,0,0,0,0
ARE000039109874,ARE,0,16,0,0,0,7.8,16,23.8,16,0,0,0,0
ARE000039109873,ARE,0,0,0,0,0,8.5,37.4,45.9,0,37.4,0,0,37.4
ARE000043811009,ARE,0,0,0,0,0,18.3,6.1,24.4,0,6.1,0,0,6.1
ARE000043811007,ARE,0,0,0,0,0,22.2,6.5,28.7,0,6.5,0,0,6.5
ARE000000700190,ARE,0,0,0,0,0,9,11.7,20.7,0,11.7,0,0,11.7
ARE000000700191,ARE,34.2,9.7,0,28.4,0,27.9,79.4,107.3,72.3,7.1,62.6,0,69.7
ARE000005801513,ARE,0,0,0,0,0,39.1,27.5,66.6,0,27.5,0,0,27.5
ARE000005801510,ARE,18.5,0,0,0,0,20.9,61.5,82.4,18.5,43,18.5,0,61.5
ARE000003300782,ARE,5.9,8.7,0,13.7,0,10,30.4,40.4,28.3,2.1,19.6,0,21.7
ARE000003300780,ARE,0,0,0,0,0,7.5,9.6,17.1,0,9.6,0,0,9.6
ARE000003300781,ARE,0,0,0,0,0,20.6,18.6,39.2,0,18.6,0,0,18.6
ARE000015703926,ARE,0,0,0,0,0,127.6,23.5,151.1,0,23.5,0,0,23.5
ARE000015703944,ARE,0,0,0,0,0,11.8,21,32.8,0,21,0,0,21
ARE000015703945,ARE,0,20.9,0,0,0,32.1,20.9,53,20.9,0,0,0,0
ARE000026306690,ARE,0,7.7,0,5.6,0,24.5,46.4,70.9,13.3,33.1,5.6,0,38.7
ARE000026306705,ARE,27.1,12.1,0,9.3,0,19.9,59.1,79,48.5,10.6,36.4,0,47
ARE000026306683,ARE,0,0,0,0,0,22,54.6,76.6,0,54.6,0,0,54.6
ARE000032508265,ARE,25.6,8,0,25.6,0,15.8,67.1,82.9,59.2,7.9,51.2,0,59.1
ARE000032508277,ARE,0,6.8,0,0,0,8.1,6.8,14.9,6.8,0,0,0,0
ARE000001900451,ARE,7.1,0,0,0,0,26.4,42.1,68.5,7.1,35,7.1,0,42.1
ARE000001900472,ARE,8.3,8,0,0,0,20.5,20.3,40.8,16.3,4,8.3,0,12.3
ARE000001900457,ARE,0,0,0,0,0,31.7,18.9,50.6,0,18.9,0,0,18.9
ARE000001900452,ARE,0,0,0,0,0,22.7,30.5,53.2,0,30.5,0,0,30.5
